question	label
糖尿病传染吗？	4
初期糖尿病口干如何缓解	1
糖尿病人为何会出现经常性的腹痛	2
糖尿病患者血糖低于多少为低血糖	0
妊娠糖尿病孕妇可以吃糯米吗	3
糖尿病人能吃盐酸多西环素片吗	1
糖尿病患者脸部有硬块，发肿是什么原因。	2
糖尿病人上火了怎么办	1
糖尿病患者能服用骨维力吗	1
干细胞移植技术能彻底治愈糖尿病吗	1
二型糖尿病可以同居么	5
糖尿病患者为什么不能吃玉米	3
糖尿病患者能食用甜蜜素吗	3
糖尿病有什么初期症状	0
6岁的孩子会有糖尿病吗	2
糖尿病眼角红肿是怎么回事	2
糖尿病能不能吃甲钴胺	1
糖尿病人取节育环可以吗	5
糖尿病导致尿失禁，脚麻怎么办	1
百香果糖尿病可以吃吗	3
糖尿病人该吃哪些健康的东西	3
糖尿病脚烂了能活多久	5
糖尿病人能吃墨鱼吗	3
糖尿病人怀孕时能否服用叶酸	2
吃食用菌能治疗糖尿病吗	5
糖尿病人不能吃的食物有哪些	3
糖尿病人怎么吃饭最好	3
吃饭打嗝是什么原因，有糖尿病。	2
糖尿病双腿无力半年怎么回事	2
糖尿病为什么全身无力，浑身难受	2
儿童糖尿病哪种最常见	2
糖尿病人可以贴艾草足贴祛湿吗	5
得了尖锐湿疣能起糖尿病吗	2
丙肝患者同时有糖尿病可以打干扰素吗	1
二型糖尿病能喝咖啡吗	3
糖尿病人患霉菌感染外用口服什么药	1
白地瓜糖尿病能吃吗	3
糖尿病会引起胃涨吗	4
糖尿病可以吃车厘子吗	3
慢性胰腺炎糖尿病会变成胰腺癌么	2
糖尿病人发烧能吃什么感冒药	1
糖尿病容易犯困吗	4
请问二型糖尿病能自愈吗	2
滑膜炎是糖尿病造成的吗	4
糖尿病脚烂了臭了流脓怎么办	1
二型糖尿病怀孕要不要做糖耐	0
糖尿病可以喝西瓜汁吗	3
请问医生：糖尿病有中耳炎并发症吗	4
糖尿病人少睡觉行吗	5
血糖高能喝牛奶吗？	3
糖尿病会引起肌肉痛吗	4
糖尿病截肢后有生命危险吗	5
糖尿病尿路感染尿蛋白两加严重吗	0
糖尿病的人可以吃葡萄吗	3
吃红糖会得糖尿病吗	2
糖尿病打生理盐水会有高血压吗	1
糖尿病患者如何做人流	5
吃什么水果可以防止高血压和糖尿病	3
赖脯胰岛素是长效还是短效	5
糖尿病足坏疽可以不截肢吗	5
妊娠糖尿病可以吃山药吗	3
二型糖尿病的危害性有多大	5
妊娠期糖尿病可以吃芒果和桃子吗	3
查糖尿病肾病要做什么检查	0
糖尿病引发毛霉菌好治吗	1
保养不好的话，糖尿病人可以活多长时间，	5
糖尿病患者使用胰岛素会使痛风复发吗	1
吃过饭可以检查是否有糖尿病吗	0
不吃甜的血糖不高是糖尿病吗	0
糖尿病患者可以纹眉吗	5
糖尿病人饭后可以散步吗	3
糖尿病患者术后禁食怎么补充葡萄糖	2
糖尿病人可以吃红薯叶吗	3
得了糖尿病，可以吃橙子吗	3
糖尿病人会性欲减退吗	4
糖尿病患者合并白内障什么时候手术好	1
50岁糖尿病能活几年	5
糖尿病主食一天多少克	3
查妊娠糖尿病多少钱	5
肺结核合并糖尿病怎么治疗	1
糖尿病流鼻血止不住	1
糖尿病眼干视力模糊怎么导致的	2
糖尿病并发症肾病需要透析能活多久	5
糖尿病换药后血糖不稳定是怎么回事	1
糖尿病可以吃毛豆吗	3
糖尿病会引起心慌吗	4
冠心病糖尿病适合什么茶	3
请问糖尿病人为什么会大量出汗	2
糖尿病人牙齿并发症严重吗	2
糖尿病是否会引起手血管疾病	4
糖尿病的尿肌酐值是多少	0
抽烟，喝酒对糖尿病影响大吗	3
糖尿病患者出现手脚发凉，视力下降	1
糖尿病能吃包子吗	3
2型糖尿病可以治好吗	2
糖尿病肾病能吃盐酸二甲双胍片吗	1
爱吃糖会得糖尿病吗	5
二甲双胍有哪些禁忌症	1
糖尿病瘙痒症怎么治疗	1
餐后血糖9.6正常吗	0
糖尿病为什么怕冷	2
糖尿病患者可以去西藏吗	5
糖尿病高危人群吃什么水果	3
hzta糖尿病治疗仪效果怎么样	1
什么是糖尿病的黎明现象	2
空腹血糖6正常吗	0
糖尿病老人头晕出虚汗怎么办呢	1
糖尿病人铁蛋白会高吗	2
糖尿病烂脚是晚期吗	2
糖尿病可以吃鸽子吗	3
瘦的人有糖尿病吗	5
百合糖尿病人能吃吗	3
糖尿病患者可以吃樱桃吗	3
糖尿病人比正常人寿命短吗	2
一次血糖高就是糖尿病吗？	0
糖尿病小脚趾凉为什么	2
胰岛素价格	5
吃完饭就饿是糖尿病吗	0
糖尿病人吃的少会嗜睡吗	2
糖尿病人可以吃米线么	3
大黑枣，莲子，石榴皮，芡实煮水治糖尿病吗	1
2型糖尿病为何会出现高烧的症状	2
血糖高能吃红豆吗	3
糖尿病肌酐升高的原因	2
宝宝有糖尿病的症状	0
糖尿病必须打胰岛素吗	2
糖尿病黎明现象的危害	2
糖尿病患者分几型	2
糖尿病并发视网膜病有什么治疗好方法	1
右小腿疼痛是什么原因男性糖尿病患者	2
掉头发是糖尿病引起的吗	2
糖尿病人多低算低血糖	2
糖尿病换药后血糖好高	1
得了糖尿病不吃药可以吗	2
糖尿病人吃什么菜好	3
得了糖尿病的人能喝伊利QQ星牛奶吗	3
糖尿病是否能吃榴莲	3
糖尿病注射胰岛素会产生依赖性吗	1
糖尿病湿气重吃什么中成药	1
带状疱疹合并骨结核，糖尿病吃什么比较适合	3
糖尿病患者得了阑尾炎怎么办	1
2型糖尿病性肾病是什么	2
糖尿病能不能吃海鲜	3
2型糖尿病急聚消瘦怎么办	1
1型糖尿病能吃红薯吗	3
糖尿病烫伤多久能愈合	2
糖尿病容易得癌症吗	2
糖尿病为什么会引起胃轻瘫	2
糖尿病肾病一定有眼底病变吗	4
糖尿病人能吃左归丸吗	1
糖尿病会不会引起眼肿	4
母亲有糖尿病会影响到胎儿智力吗	2
糖尿病瘙痒症如何止痒	1
儿童得了糖尿病怎么办	1
不控制血糖糖尿病患者能活多久	5
糖尿病人铜中毒怎么治疗	1
糖尿病能不能站着上班	4
糖尿病容易得胰腺癌吗	4
二型糖尿病最常见的死亡原因	2
55岁男人得了糖尿病，最好吃些什么食物	3
糖尿病人可以吃什么中药	1
糖尿病真的可以健康的活着吗	5
为什么糖尿病容易尿路感染	2
糖尿病人空腹血糖11严重吗	0
糖尿病人腿上老生疙瘩咋办	1
糖尿病人可喝带水解乳糖的奶粉吗	3
糖尿病会使人神经痛吗	4
糖尿病会不会引起呕吐	4
糖尿病会心跳快吗	4
糖尿病会引起早泄吗	4
糖尿病吃二甲胍后消廋怎么办	1
糖尿病引起的心衰竭怎么办	1
得了糖尿病可以吃六味地黄丸吗	1
糖尿病患者能不能吃吃面条	3
暴食会糖尿病吗	2
65岁糖尿病血糖多少是正常值	0
糖尿病能喝啤酒吗	3
糖尿病人蛋白尿，怎么治疗？	1
不吃东西也感觉嘴巴香是不是糖尿病的症状	0
糖尿病到底能不能喝牛奶	3
2型糖尿病人能吃绿豆面吗	3
糖尿病人可不可以吃水果	3
糖尿病人能否吃鱼皮和鸡皮。	3
糖尿病会引起甲亢复发吗	4
糖尿病吃消渴降糖胶囊，不打胰岛素可以吗	1
2型糖尿病人能吃小米粥吗	3
糖尿病吃了二甲双胍不想吃饭恶心为什么	1
糖尿病会引起肌肉坏死吗	4
2型糖尿病为何不能治愈	2
糖尿病病人能吃冬瓜吗	3
厄贝沙坦氢片能用于糖尿病患者吗	1
糖尿病人能吃哪些水果	3
糖尿病吃生花生米可以吗	3
1型糖尿病低血糖原因	2
产后糖尿病能治愈吗	1
糖尿病人可以天天喝红枣桂圆枸杞茶吗	3
妊娠期糖尿病可以吃山楂片吗	3
2型糖尿病能吃腰果吗	3
减肥会得糖尿病吗	3
千禧果糖尿病人能吃吗	3
妊娠糖尿病产后血糖的标准是多少	0
妊娠糖尿病会出现黎明现象吗	5
糖尿病能服三七粉吗	1
糖尿病和消渴症区别	2
二型糖尿病后期症状有哪些	0
糖尿病患者嘴里发苦是怎么回事	2
吃什么防止糖尿病	4
糖尿病孕妇可以吃石榴吗	3
醋对糖尿病人有好处吗	3
眼底出血，视力模糊	1
初期糖尿病患者吃什么药好呢	1
高血压糖尿病患者可以补钙吗	2
糖尿病引起坏疽的原因	2
太累了会得糖尿病吗	2
空腹7.8餐后8是糖尿病吗请您解答	0
妊娠期糖尿病能吃香椿炒鸡蛋吗	3
糖尿病人喝鲜奶好还是高钙奶好	3
检测糖化血红蛋白需要空腹吗	0
八个月宝宝有糖尿病的症状有哪些	0
糖尿病味觉退化怎么办	1
糖尿病患者肚子痛怎嘛回事	2
糖尿病吃空心菜好吗	3
糖尿病乏力、小腿浮肿怎么办	1
糖尿病能引起手指发麻吗	4
糖尿病可以吃芋头吗	3
百姓降糖胶囊对患有糖尿病三年，是否起作用	1
高血压，糖尿病的女人可以生孩子吗	2
Ⅱ型糖尿病可以吃西红柿吗	3
尿是甜的就是糖尿病吗	0
糖尿病能不能吃山茶油	3
糖尿病打胰岛素需要终身打吗	1
糖尿病与阴道炎的关系	2
宝宝糖尿病的早期症状	0
脆型糖尿病怎么治疗	1
糖尿病患者该吃什么水果蔬菜和饭	3
糖尿病纹眉会不会不上色	5
产后血糖九点七是糖尿病吗	0
糖尿病人多久会死亡	5
糖尿病有哪些症状表现	0
糖尿病四个加号严重吗	0
糖尿病可以喝红茶吗	3
糖尿病人为什么身上总是长疮	2
糖尿病患者有胃癌能不能手术	1
高血压，糖尿病人能吃深海鱼油吗谢谢	1
请问糖尿病的人可以喝雪菊吗	3
糖尿病可怕吗	5
低血糖会不会引起糖尿病	2
检查糖尿病前要注意什么呢	0
ii型糖尿病怎么治疗	1
番百草能治糖尿病吗	1
糖尿病人练瑜伽的好处	5
常吃小米粥会得糖尿病吗	2
胰岛素低会有什么后果	2
灵芝孢子粉对糖尿病有效果吗	1
糖尿病肾病能吃什么水果	3
糖尿病舞蹈症是什么	2
糖尿病能喝白酒吗	3
浑身发痒是糖尿病吗	0
糖尿病脚疼怎么办	1
糖尿病能喝特仑苏吗	3
糖尿病会不会出现嘴里苦的感觉	0
糖尿病人能不吃早餐	3
糖尿病人二型的，可以吃杞菊地黄丸吗还	1
2型糖尿病怎么办	1
穿山甲片能否治疗糖尿病	1
有了妊娠糖尿病怎么办	1
糖尿病可吃扬桃吗	3
出现尿蛋白的糖尿病人能食用薏米红豆粥吗	3
糖尿病酮症是什么意思	2
糖尿病肾病出现蛋白尿怎么办	1
二型糖尿病的寿命是多少	5
糖筛费用一般多少钱	5
81岁糖尿病常失眠焦虑身体发热怎么办	1
儿童糖尿病酮症酸中毒症状	0
糖尿病人可以捐献肾脏吗	5
请问糖尿病人喝蛋白粉好吗	3
吃杞黄降糖囊几个疗程治好糖尿病	1
2型糖尿病血糖指数正常应降到多少	2
糖尿病能喝带蔗糖的东西吗	3
糖尿病人能喝无糖的黑芝麻糊吗	3
糖尿病能不能吃蚕豆呀	3
量血糖仪器多少钱	5
糖尿病严重吗	2
糖尿病为什么会导致皮肤瘙痒	2
头皮和全身皮肤瘙痒是糖尿病病变吗	0
2性糖尿病经常脚肿，如何治疗	1
手指脱皮和糖尿病有关系吗	0
糖尿病空腹血糖和餐后血糖一样高正常吗	2
糖尿病身上起水泡原因	2
糖尿病人可以吃汤泡饭吗	3
请问糖尿病人是否可以吃石榴	3
糖尿病患者能上大学吗	2
糖尿病人能喝碧生源减肥茶吗	3
糖尿病并发症的症状	4
糖尿病患者皮肤瘙痒是什么原因	2
糖尿病羊肝能吃吗	3
糖耐量多少钱检查费用	5
血糖5.5正常吗	0
为什么糖尿病人不能做白内障手术	2
糖尿病可以吃方便面么	3
糖尿病人能吃肥肉吗	3
吃玛珈对糖尿病人有什么影响	3
山楂糖尿病人能吃吗	3
怀孕为什么容易糖尿病	2
糖尿病人皮肤干燥脱皮怎么办	2
糖尿病人喝什么牛奶好	3
糖尿病为什么会导致冠心病	2
糖尿病会吸引蚂蚁吗	4
糖尿病病人能吃牛肉吗	3
糖尿病可以不打胰岛素么	1
得了糖尿病孩子吃奶有影响吗	5
1型糖尿病可以不用胰岛素治疗吗	1
黄豆姜泡醋治糖尿病吗	1
糖尿病人脚痒和麻怎么回事	2
糖尿病会导致皮肤病吗	4
糖尿病对机体究竟有什么危害	2
糖尿病咽炎片能吃吗	1
小孩糖尿病怎么办	1
2型糖尿病可以吃蛋白吗	3
46岁母亲早上查出糖尿病，怎么医治最好。	1
糖尿病会引起胆囊炎吗	4
空腹葡萄糖16.7确认为糖尿病吗	0
糖尿病患者能喝伸筋草，远志，益智仁草药吗	1
糖尿病孕妇可以吃猪肝吗	3
糖尿病性白内障的症状是什么	0
糖尿病人为什么要做眼底激光	2
糖尿病人可以吃韭菜吗？	3
糖尿病患者可以吊氨基酸的吗	5
吃甜的多了会不会得糖尿病	2
如何区分1型和2型糖尿病	2
儿童糖尿病血糖标准范围是多少	2
糖尿病人怀孕对胎儿有什么影响	2
老年人糖尿病怎么回事	2
糖尿病病人可以喝茶叶水吗	3
糖尿病人夜尿多怎么回事	2
口渴消瘦多吃是属于哪种糖尿病	0
1型糖尿病能上大学吗	2
儿童糖尿病能不能根治	2
糖尿病会引起类风湿关节炎吗	4
糖尿病患者可以打肉毒素吗？	5
糖尿病人可以吃羊奶吗	3
58岁男人,有轻微糖尿病,还能工作吗	2
妊娠糖尿病吃韭菜行吗	3
糖尿病为什么夜里血糖会高	2
女性胰岛素偏低说明什么	2
糖尿病脂肪肝会影响生命吗	2
糖尿病患者拉尿怎么那么多泡泡	2
年轻人血糖5.8高吗	0
糖尿病患者肌酐高是什么症状	0
2型糖尿病人能做胆摘除手术吗	1
糖尿病会引起神经性耳聋吗	4
糖尿病并发症的预防	4
糖尿病病人可以吃降血压的药吗	1
糖尿病患者空腹血糖6.3正常吗	0
2型糖尿病做胃转流手术能根治么	1
糖尿病可以吃肥牛吗	3
你好，糖尿病人老出现反复口腔溃疡怎么办	1
糖尿病人能不能吃羊肉	3
糖尿病能不能吃牛奶,每天喝多少合适	3
糖尿病得了高血压怎么办	1
84岁患有高血压糖尿病能做白内障手术吗	1
艾艾贴糖尿病可以用吗	5
请问糖尿病能吃苹果吗	3
猪胰加冬瓜皮煮能治糖尿病吗?	1
妊娠糖尿病能吃汤圆吗	3
糖尿病背部皮肤瘙痒怎么办	1
糖尿病能喝党参黄芪吗	1
打瓜糖尿病人可以吃吗	3
血糖多高才算糖尿病	0
糖尿病患者能做疝气手术吗	1
2型糖尿病可以泡脚用姜吗	3
糖尿病43岁最近手麻怎么回事	2
糖尿病能喝汤类吗	3
糖尿病打胰岛素血糖还高怎么办	1
糖尿病人头昏是什么原因	2
糖尿病能不能中医治疗	1
糖尿病流产有危险吗	5
糖尿病病人可以吃纯蜂蜜吗	3
糖尿病会引起行走困难吗	4
得了糖尿病多久性功能才会下降	5
糖尿病患者是否可以服用佛诺沙星胶囊	1
糖尿病周围性神经病变用什么药治疗比较好	1
糖尿病是否会全身无力	4
高血压糖尿病人早餐吃什么好	3
治疗糖尿病的最好药物是什么？	1
糖尿病人感冒了可以刮痧吗	2
糖化血红蛋白超过多少是糖尿病	0
糖尿病人有皮肤痒和脚麻木症状有什么最好	1
糖尿病胸闷呼吸困难	1
糖尿病能喝李子园吗	3
2型糖尿病为什么低血糖	2
油甘能降血糖血压吗	3
糖尿病会起疱疹吗	4
吃疏风再造丸对糖尿病治疗有效吗	1
1型糖尿病病人能不能吃灌饼，火腿肠	3
糖尿病人为什么要补钾	2
多囊卵巢怎么防止妊娠期糖尿病	4
糖尿病二甲双胍怎么吃	1
糖尿病会引起脑梗塞吗	4
糖尿病会引起手指发麻吗	4
糖尿病会引起紫癜吗	4
糖尿病神经病变全身疼痛怎么治疗	1
妊娠期糖尿病会引起尿路感染吗	4
全身发痒是不是糖尿病的前兆	0
糖尿病为什么损伤血管	2
糖尿病吃秋葵好吗	3
糖尿病人长带状疲症还能活多久	5
糖尿病患者如发生头晕怎么回事	2
2型糖尿病人可以用什么保健品	5
糖尿病肾病正常寿命	5
糖尿病会并发白内障吗	4
你好,想问一下糖尿病的并发症肝癌传染吗	4
糖尿病酮体高是怎么回事	2
糖尿病人可以吃豆腐吗	3
经常熬夜会不会糖尿病啊	3
糖尿病胆囊结石可以手术治疗吗，风险大吗	1
糖尿病人感冒引起的干咳吃什么药	1
糖尿病患者能取环吗	2
糖尿病会导致严重尿频吗	4
胰岛素生长因子-1偏低有什么危害	2
糖尿病患者可以吃菜包吗	3
六君子汤能治糖尿病吗	1
糖尿病的眼睑浮肿是什么原因	2
糖尿病会引起脑血栓吗	4
2型糖尿病的血糖标准是多少？	0
枫糖尿病能治吗	1
治疗糖尿病的药有哪些	1
糖尿病人腹空时感觉有点抽搐，怎么办	1
糖尿病二期是什么意思	2
什么是脆性糖尿病及有何不良后果	2
吸烟对糖尿病人有多大的危害	3
糖尿病高血压对生小孩有影响么	2
糖尿病会引起红疹子吗	4
老人吃二甲双胍还是拜糖平	1
褐灵芝对高血压、糖尿病有治疗作用吗	1
糖尿病能服滑膜炎片吗	1
糖尿病患者易得宫颈癌吗	4
暴饮暴食催吐会得糖尿病吗	2
糖尿病失眠的主要原因	2
糖尿病人少尿什么原因	2
Bce1l一活性肽茶，对糖尿病有用吗	1
1型糖尿病性酮症严重吗	2
糖尿病人皮肤有痘很痒能吃开瑞坦吗	1
